HCP_ID,STATE,HCP_SPECIALTY,HCP_AGE,HCP_GENDER,STATE_NAME
9535,TX,EMERGENCY MEDICINE,48,M-Male,Texas
9536,MA,CARDIOVASCULAR DISEASE,44,F-Female,Massachusetts
9537,MD,PSYCHIATRY,45,M-Male,Maryland
9538,OR,PHYSICIAN ASSISTANT,46,F-Female,Oregon
9539,TX,PHYSICIAN ASSISTANT,43,F-Female,Texas
9540,GA,INTERNAL MEDICINE,45,M-Male,Georgia
9541,FL,PHYSICIAN ASSISTANT,42,F-Female,Florida
9542,NY,VASCULAR & INTERVENTIONAL RADIOLOGY,46,M-Male,New York
9543,NM,NURSE PRACTITIONER,52,U-Unknown,New Mexico
9544,TN,DERMATOLOGY,44,M-Male,Tennessee
9545,CO,VASCULAR & INTERVENTIONAL RADIOLOGY,46,M-Male,Colorado
9546,TX,INTERNAL MEDICINE,47,M-Male,Texas
9547,FL,GASTROENTEROLOGY,47,F-Female,Florida
9548,MN,PHYSICIAN ASSISTANT,43,F-Female,Minnesota
9549,CA,PHYSICIAN ASSISTANT,44,F-Female,California
9550,HI,CARDIOVASCULAR DISEASE,46,F-Female,Hawaii
9551,NJ,FAMILY MEDICINE,47,F-Female,New Jersey
9552,CA,FAMILY MEDICINE,51,M-Male,California
9553,CA,FAMILY MEDICINE,39,M-Male,California
9554,DE,DIAGNOSTIC RADIOLOGY,42,F-Female,Delaware
9555,TX,NURSE PRACTITIONER,52,F-Female,Texas
9556,NC,NEPHROLOGY,51,M-Male,North Carolina
9557,NV,PHYSICIAN ASSISTANT,,M-Male,Nevada
9558,CT,FAMILY MEDICINE,47,F-Female,Connecticut
9559,CA,CARDIOVASCULAR DISEASE,43,M-Male,California
9560,FL,INFECTIOUS DISEASE,42,M-Male,Florida
9561,NY,EMERGENCY MEDICINE,51,M-Male,New York
9562,TX,NEUROLOGY,45,M-Male,Texas
9563,NY,INTERNAL MEDICINE,42,F-Female,New York
9564,NY,CYTOPATHOLOGY,51,M-Male,New York
9565,FL,EMERGENCY MEDICINE,41,F-Female,Florida
9566,CT,PEDIATRICS,44,M-Male,Connecticut
9567,FL,DERMATOLOGY,57,F-Female,Florida
9568,NC,NURSE PRACTITIONER,,F-Female,North Carolina
9569,CO,NURSE PRACTITIONER,,F-Female,Colorado
9570,TN,PHYSICIAN ASSISTANT,43,M-Male,Tennessee
9571,IL,FAMILY MEDICINE,55,M-Male,Illinois
9572,SC,NEUROLOGY,46,M-Male,South Carolina
9573,IL,FAMILY MEDICINE,42,F-Female,Illinois
9574,NJ,FAMILY MEDICINE,59,F-Female,New Jersey
9575,TN,FAMILY MEDICINE,50,M-Male,Tennessee
9576,OH,PSYCHIATRY,54,M-Male,Ohio
9577,CA,HOSPITALIST,40,M-Male,California
9578,CA,FAMILY MEDICINE,40,F-Female,California
9579,OH,INTERNAL MEDICINE,39,F-Female,Ohio
9580,OK,FAMILY MEDICINE,43,M-Male,Oklahoma
9581,IL,PHYSICIAN ASSISTANT,40,F-Female,Illinois
9582,PA,CARDIOVASCULAR DISEASE,39,M-Male,Pennsylvania
9583,MI,ORTHOPEDIC SURGERY,39,M-Male,Michigan
9584,WY,FAMILY MEDICINE,40,M-Male,Wyoming
9585,MO,FAMILY MEDICINE,39,M-Male,Missouri
9586,MD,FAMILY MEDICINE,43,M-Male,Maryland
9587,NY,INTERVENTIONAL CARDIOLOGY,52,M-Male,New York
9588,CA,CARDIOVASCULAR DISEASE,48,M-Male,California
9589,KY,NEUROLOGY,44,F-Female,Kentucky
9590,FL,CLINICAL NEUROPHYSIOLOGY,49,M-Male,Florida
9591,CA,INTERNAL MEDICINE,47,M-Male,California
9592,FL,INTERVENTIONAL CARDIOLOGY,47,M-Male,Florida
9593,CA,INTERNAL MEDICINE,48,F-Female,California
9594,CA,INTERNAL MEDICINE,48,F-Female,California
9595,KY,INTERNAL MEDICINE,51,M-Male,Kentucky
9596,LA,INTERNAL MEDICINE,54,M-Male,Louisiana
9597,OK,PODIATRIST,,F-Female,Oklahoma
9598,TX,CLINICAL CARDIAC ELECTROPHYSIOLOGY,51,M-Male,Texas
9599,NJ,RHEUMATOLOGY,46,M-Male,New Jersey
9600,CA,FAMILY MEDICINE,40,F-Female,California
9601,NY,ANESTHESIOLOGY,41,F-Female,New York
9602,NY,NEURORADIOLOGY,50,M-Male,New York
9603,WA,PHYSICIAN ASSISTANT,,F-Female,Washington
9604,NV,CARDIOVASCULAR DISEASE,44,F-Female,Nevada
9605,MA,EMERGENCY MEDICINE,49,F-Female,Massachusetts
9606,MA,PULMONARY CRITICAL CARE MEDICINE,46,M-Male,Massachusetts
9607,MD,HOSPITALIST,45,F-Female,Maryland
9608,OH,EMERGENCY MEDICINE,51,M-Male,Ohio
9609,MA,EMERGENCY MEDICINE,47,M-Male,Massachusetts
9610,CA,CARDIOVASCULAR DISEASE,51,M-Male,California
9611,CA,PHYSICIAN ASSISTANT,50,M-Male,California
9612,CA,FAMILY MEDICINE,46,M-Male,California
9613,OK,EMERGENCY MEDICINE,41,M-Male,Oklahoma
9614,NY,EMERGENCY MEDICINE,42,F-Female,New York
9615,IN,FAMILY MEDICINE,39,F-Female,Indiana
9616,MI,INTERVENTIONAL CARDIOLOGY,48,F-Female,Michigan
9617,FL,HOSPITALIST,45,M-Male,Florida
9618,GA,PHYSICIAN ASSISTANT,,F-Female,Georgia
9619,VA,NURSE PRACTITIONER,,F-Female,Virginia
9620,NC,PHYSICIAN ASSISTANT,50,F-Female,North Carolina
9621,TX,SPORTS MEDICINE (FAMILY MEDICINE),38,M-Male,Texas
9622,IA,INTERNAL MEDICINE,44,F-Female,Iowa
9623,OH,DIAGNOSTIC RADIOLOGY,40,M-Male,Ohio
9624,NV,FAMILY MEDICINE,41,M-Male,Nevada
9625,KY,INTERNAL MEDICINE,40,M-Male,Kentucky
9626,FL,INTERNAL MEDICINE,56,M-Male,Florida
9627,OH,"ENDOCRINOLOGY, DIABETES & METABOLISM",46,F-Female,Ohio
9628,OR,INTERNAL MEDICINE,46,M-Male,Oregon
9629,NC,GERIATRIC PSYCHIATRY,48,M-Male,North Carolina
9630,VA,EMERGENCY MEDICINE,50,M-Male,Virginia
9631,NY,PEDIATRICS,56,F-Female,New York
9632,MD,FAMILY MEDICINE,51,M-Male,Maryland
9633,NY,PEDIATRICS,42,F-Female,New York
9634,OH,HOSPITALIST,42,M-Male,Ohio
9635,ME,NURSE PRACTITIONER,48,F-Female,Maine
9636,WA,NURSE PRACTITIONER,,M-Male,Washington
9637,HI,EMERGENCY MEDICINE,48,F-Female,Hawaii
9638,FL,FAMILY MEDICINE,37,F-Female,Florida
9639,TX,INTERNAL MEDICINE,48,F-Female,Texas
9640,FL,EMERGENCY MEDICINE,49,M-Male,Florida
9641,IL,INTERNAL MEDICINE,51,F-Female,Illinois
9642,IL,INTERNAL MEDICINE,46,F-Female,Illinois
9643,WA,INFECTIOUS DISEASE,47,F-Female,Washington
9644,FL,CARDIOVASCULAR DISEASE,46,M-Male,Florida
9645,NY,NEUROLOGY,48,F-Female,New York
9646,TX,INTERVENTIONAL CARDIOLOGY,53,M-Male,Texas
9647,NY,PEDIATRICS,49,F-Female,New York
9648,VA,NEPHROLOGY,45,M-Male,Virginia
9649,TX,PEDIATRIC RADIOLOGY,45,M-Male,Texas
9650,NJ,EMERGENCY MEDICINE,37,M-Male,New Jersey
9651,TX,HOSPITALIST,38,M-Male,Texas
9652,NJ,CARDIOVASCULAR DISEASE,52,M-Male,New Jersey
9653,NY,EMERGENCY MEDICINE,59,F-Female,New York
9654,PA,EMERGENCY MEDICINE,124,M-Male,Pennsylvania
9655,CA,GENERAL SURGERY,46,M-Male,California
9656,WA,GASTROENTEROLOGY,47,M-Male,Washington
9657,CA,NURSE PRACTITIONER,,F-Female,California
9658,TX,EMERGENCY MEDICINE,46,M-Male,Texas
9659,TX,INTERNAL MEDICINE,46,F-Female,Texas
9660,WI,CARDIOVASCULAR DISEASE,46,M-Male,Wisconsin
9661,TX,PHYSICIAN ASSISTANT,44,M-Male,Texas
9662,FL,NEPHROLOGY,44,M-Male,Florida
9663,MN,NUCLEAR RADIOLOGY,51,F-Female,Minnesota
9664,MI,RHEUMATOLOGY,44,F-Female,Michigan
9665,TN,INTERVENTIONAL CARDIOLOGY,43,M-Male,Tennessee
9666,TX,PHYSICIAN ASSISTANT,42,F-Female,Texas
9667,FL,HEMATOLOGY/ONCOLOGY,49,M-Male,Florida
9668,MA,INTERNAL MEDICINE,48,M-Male,Massachusetts
9669,NY,CARDIOVASCULAR DISEASE,44,M-Male,New York
9670,PA,INTERNAL MEDICINE,59,M-Male,Pennsylvania
9671,FL,FAMILY MEDICINE,43,F-Female,Florida
9672,HI,EMERGENCY MEDICINE,46,F-Female,Hawaii
9673,CA,INTERNAL MEDICINE,52,M-Male,California
9674,LA,PHYSICIAN ASSISTANT,40,F-Female,Louisiana
9675,IL,GASTROENTEROLOGY,46,M-Male,Illinois
9676,NJ,INTERNAL MEDICINE,48,F-Female,New Jersey
9677,KY,EMERGENCY MEDICINE,45,M-Male,Kentucky
9678,FL,DERMATOLOGY,47,F-Female,Florida
9679,NC,NURSE PRACTITIONER,,F-Female,North Carolina
9680,MN,PHYSICIAN ASSISTANT,46,F-Female,Minnesota
9681,LA,NURSE PRACTITIONER,58,M-Male,Louisiana
9682,DE,INTERVENTIONAL CARDIOLOGY,49,M-Male,Delaware
9683,MD,HEMATOLOGY/ONCOLOGY,47,F-Female,Maryland
9684,IL,ABDOMINAL RADIOLOGY,42,M-Male,Illinois
9685,NY,EMERGENCY MEDICINE,44,M-Male,New York
9686,LA,EMERGENCY MEDICINE,45,F-Female,Louisiana
9687,MI,HEMATOLOGY/ONCOLOGY,54,F-Female,Michigan
9688,TX,INTERVENTIONAL CARDIOLOGY,40,M-Male,Texas
9689,GA,EMERGENCY MEDICINE,50,M-Male,Georgia
9690,MI,EMERGENCY MEDICINE,37,M-Male,Michigan
9691,FL,GASTROENTEROLOGY,39,M-Male,Florida
9692,OR,DIAGNOSTIC RADIOLOGY,44,M-Male,Oregon
9693,TX,EMERGENCY MEDICINE,42,M-Male,Texas
9694,OH,EMERGENCY MEDICINE,40,M-Male,Ohio
9695,GA,INTERNAL MEDICINE,40,F-Female,Georgia
9696,MI,FAMILY MEDICINE,38,F-Female,Michigan
9697,MD,OBSTETRICS & GYNECOLOGY,38,F-Female,Maryland
9698,MS,HOSPITALIST,53,M-Male,Mississippi
9699,PA,INTERNAL MEDICINE,47,M-Male,Pennsylvania
9700,MD,EMERGENCY MEDICINE,49,M-Male,Maryland
9701,FL,NEPHROLOGY,46,F-Female,Florida
9702,SC,EMERGENCY MEDICINE,45,M-Male,South Carolina
9703,CA,INTERNAL MEDICINE,48,F-Female,California
9704,FL,GASTROENTEROLOGY,47,F-Female,Florida
9705,OH,NURSE PRACTITIONER,48,F-Female,Ohio
9706,KY,CLINICAL CARDIAC ELECTROPHYSIOLOGY,46,M-Male,Kentucky
9707,ME,NEPHROLOGY,44,M-Male,Maine
9708,CT,CARDIOVASCULAR DISEASE,44,M-Male,Connecticut
9709,GA,EMERGENCY MEDICINE,44,M-Male,Georgia
9710,WI,INTERNAL MEDICINE,55,M-Male,Wisconsin
9711,MI,FAMILY MEDICINE,42,F-Female,Michigan
9712,AZ,FAMILY MEDICINE,46,M-Male,Arizona
9713,OR,OBSTETRICS & GYNECOLOGY,42,F-Female,Oregon
9714,CO,DERMATOLOGY,49,M-Male,Colorado
9715,DC,EMERGENCY MEDICINE,47,M-Male,
9716,FL,OPTOMETRIST,,M-Male,Florida
9717,IL,FAMILY MEDICINE,42,M-Male,Illinois
9718,CA,OBSTETRICS & GYNECOLOGY,49,F-Female,California
9719,IL,PULMONARY CRITICAL CARE MEDICINE,46,M-Male,Illinois
9720,NC,DERMATOPATHOLOGY,42,F-Female,North Carolina
9721,NJ,DIAGNOSTIC RADIOLOGY,49,M-Male,New Jersey
9722,CA,EMERGENCY MEDICINE,56,M-Male,California
9723,LA,PSYCHIATRY,46,M-Male,Louisiana
9724,NC,MEDICAL ONCOLOGY,45,M-Male,North Carolina
9725,FL,HOSPITALIST,45,M-Male,Florida
9726,TX,INTERNAL MEDICINE,46,F-Female,Texas
9727,NY,CARDIOVASCULAR DISEASE,43,F-Female,New York
9728,AZ,HOSPITALIST,59,M-Male,Arizona
9729,NJ,INTERNAL MEDICINE,47,F-Female,New Jersey
9730,MN,INTERNAL MEDICINE,54,M-Male,Minnesota
9731,FL,FAMILY MEDICINE,64,F-Female,Florida
9732,FL,PHYSICIAN ASSISTANT,44,M-Male,Florida
9733,NJ,HOSPITALIST,54,F-Female,New Jersey
9734,TX,PEDIATRICS,51,F-Female,Texas
9735,KY,NURSE PRACTITIONER,,F-Female,Kentucky
9736,NY,INTERNAL MEDICINE,49,F-Female,New York
9737,WA,NURSE PRACTITIONER,,F-Female,Washington
9738,CA,EMERGENCY MEDICINE,45,M-Male,California
9739,TX,FAMILY MEDICINE,57,M-Male,Texas
9740,AL,DERMATOLOGY,46,M-Male,Alabama
9741,WA,FAMILY MEDICINE,50,M-Male,Washington
9742,MD,PEDIATRICS,39,F-Female,Maryland
9743,GA,INTERNAL MEDICINE,44,M-Male,Georgia
9744,MA,PHYSICIAN ASSISTANT,,F-Female,Massachusetts
9745,CO,INTERNAL MEDICINE,50,M-Male,Colorado
9746,VA,FAMILY MEDICINE,47,M-Male,Virginia
9747,TX,INTERVENTIONAL CARDIOLOGY,47,M-Male,Texas
9748,OH,EMERGENCY MEDICINE,43,F-Female,Ohio
9749,CA,EMERGENCY MEDICINE,46,M-Male,California
9750,IL,CYTOPATHOLOGY,59,F-Female,Illinois
9751,TN,PEDIATRIC PULMONOLOGY,51,F-Female,Tennessee
9752,PR,FAMILY MEDICINE,45,M-Male,Puerto Rico
9753,HI,HOSPITALIST,47,M-Male,Hawaii
9754,PA,EMERGENCY MEDICINE,49,M-Male,Pennsylvania
9755,NY,FAMILY MEDICINE,48,F-Female,New York
9756,CO,CARDIOVASCULAR DISEASE,46,M-Male,Colorado
9757,MO,OPTOMETRIST,,M-Male,Missouri
9758,TX,CERTIFIED NURSE ANESTHETIST,46,F-Female,Texas
9759,TX,FAMILY MEDICINE,42,M-Male,Texas
9760,FL,INTERNAL MEDICINE,40,M-Male,Florida
9761,OH,PEDIATRICS,43,F-Female,Ohio
9762,CO,PULMONARY DISEASE,42,M-Male,Colorado
9763,MS,CERTIFIED NURSE ANESTHETIST,,M-Male,Mississippi
9764,CA,"ENDOCRINOLOGY, DIABETES & METABOLISM",44,F-Female,California
9765,MD,FAMILY MEDICINE,47,F-Female,Maryland
9766,GA,FAMILY MEDICINE,51,M-Male,Georgia
9767,SC,INTERNAL MEDICINE,44,M-Male,South Carolina
9768,WV,INTERNAL MEDICINE,53,M-Male,West Virginia
9769,VA,CERTIFIED NURSE ANESTHETIST,,F-Female,Virginia
9770,MT,PHYSICIAN ASSISTANT,54,M-Male,Montana
9771,OH,EMERGENCY MEDICINE,47,F-Female,Ohio
9772,AZ,INTERNAL MEDICINE,47,M-Male,Arizona
9773,CO,INTERNAL MEDICINE,49,F-Female,Colorado
9774,MI,GASTROENTEROLOGY,45,F-Female,Michigan
9775,FL,RADIOLOGY,47,M-Male,Florida
9776,MS,EMERGENCY MEDICINE,43,M-Male,Mississippi
9777,PA,FAMILY MEDICINE,48,F-Female,Pennsylvania
9778,CA,PHYSICIAN ASSISTANT,,M-Male,California
9779,GA,EMERGENCY MEDICINE,43,F-Female,Georgia
9780,PA,GERIATRIC MEDICINE (INTERNAL MEDICINE),43,F-Female,Pennsylvania
9781,PA,EMERGENCY MEDICINE,44,F-Female,Pennsylvania
9782,TX,CARDIOVASCULAR DISEASE,47,M-Male,Texas
9783,VA,NURSE PRACTITIONER,,F-Female,Virginia
9784,WA,PEDIATRIC RADIOLOGY,44,F-Female,Washington
9785,WI,DERMATOLOGY,51,M-Male,Wisconsin
9786,WI,EMERGENCY MEDICINE,43,F-Female,Wisconsin
9787,TX,OBSTETRICS & GYNECOLOGY,46,F-Female,Texas
9788,FL,ANATOMIC/CLINICAL PATHOLOGY,46,F-Female,Florida
9789,MI,EMERGENCY MEDICINE,48,F-Female,Michigan
9790,AL,CERTIFIED NURSE ANESTHETIST,,M-Male,Alabama
9791,OK,NURSE PRACTITIONER,50,M-Male,Oklahoma
9792,UT,EMERGENCY MEDICINE,48,M-Male,Utah
9793,WA,PHYSICIAN ASSISTANT,46,F-Female,Washington
9794,VA,EMERGENCY MEDICINE,45,M-Male,Virginia
9795,FL,GASTROENTEROLOGY,44,M-Male,Florida
9796,CA,INTERNAL MEDICINE,47,M-Male,California
9797,MO,EMERGENCY MEDICINE,43,F-Female,Missouri
9798,CO,EMERGENCY MEDICINE,47,M-Male,Colorado
9799,CO,CERTIFIED NURSE ANESTHETIST,,F-Female,Colorado
9800,AZ,UROLOGY,47,M-Male,Arizona
9801,MN,CLINICAL CARDIAC ELECTROPHYSIOLOGY,51,F-Female,Minnesota
9802,MI,FAMILY MEDICINE,51,M-Male,Michigan
9803,OK,EMERGENCY MEDICINE,45,F-Female,Oklahoma
9804,NY,FAMILY MEDICINE,49,M-Male,New York
9805,TX,DIAGNOSTIC RADIOLOGY,43,F-Female,Texas
9806,GA,OPHTHALMOLOGY,44,M-Male,Georgia
9807,MI,NURSE PRACTITIONER,,F-Female,Michigan
9808,TX,FAMILY MEDICINE,53,M-Male,Texas
9809,CO,CERTIFIED NURSE ANESTHETIST,,M-Male,Colorado
9810,IL,EMERGENCY MEDICINE,45,F-Female,Illinois
9811,TX,CERTIFIED NURSE ANESTHETIST,,M-Male,Texas
9812,CA,EMERGENCY MEDICINE,45,F-Female,California
9813,CA,FAMILY MEDICINE,45,M-Male,California
9814,TN,INTERNAL MEDICINE,49,M-Male,Tennessee
9815,TX,HOSPITALIST,50,F-Female,Texas
9816,GA,NEPHROLOGY,46,M-Male,Georgia
9817,CA,FAMILY MEDICINE,47,F-Female,California
9818,TN,INTERNAL MEDICINE,55,M-Male,Tennessee
9819,NC,EMERGENCY MEDICINE,42,F-Female,North Carolina
9820,NE,ANESTHESIOLOGY,56,M-Male,Nebraska
9821,NJ,INTERNAL MEDICINE,47,F-Female,New Jersey
9822,NY,INTERNAL MEDICINE,60,M-Male,New York
9823,PA,FAMILY MEDICINE,52,M-Male,Pennsylvania
9824,FL,FAMILY MEDICINE,63,M-Male,Florida
9825,NY,CLINICAL NEUROPHYSIOLOGY,47,M-Male,New York
9826,MI,FAMILY MEDICINE,43,F-Female,Michigan
9827,NJ,ANESTHESIOLOGY,40,F-Female,New Jersey
9828,WI,PSYCHIATRY,42,F-Female,Wisconsin
9829,MI,EMERGENCY MEDICINE,42,M-Male,Michigan
9830,NC,CERTIFIED NURSE ANESTHETIST,,M-Male,North Carolina
9831,NC,FAMILY MEDICINE,54,F-Female,North Carolina
9832,TX,OBSTETRICS & GYNECOLOGY,43,F-Female,Texas
9833,ME,PULMONARY CRITICAL CARE MEDICINE,45,F-Female,Maine
9834,FL,PAIN MEDICINE (ANESTHESIOLOGY),54,M-Male,Florida
9835,MO,PHYSICIAN ASSISTANT,41,F-Female,Missouri
9836,CA,DERMATOLOGY,47,M-Male,California
9837,MD,DIAGNOSTIC RADIOLOGY,50,F-Female,Maryland
9838,MD,CARDIOVASCULAR DISEASE,45,F-Female,Maryland
9839,IL,INTERNAL MEDICINE,43,F-Female,Illinois
9840,CO,NUCLEAR RADIOLOGY,53,M-Male,Colorado
9841,GA,FAMILY MEDICINE,51,M-Male,Georgia
9842,NY,NURSE PRACTITIONER,,F-Female,New York
9843,NJ,CERTIFIED NURSE ANESTHETIST,,F-Female,New Jersey
9844,AZ,PULMONARY DISEASE,44,F-Female,Arizona
9845,CO,INTERVENTIONAL CARDIOLOGY,43,M-Male,Colorado
9846,MO,CERTIFIED NURSE ANESTHETIST,,F-Female,Missouri
9847,FL,UROLOGY,54,M-Male,Florida
9848,MD,CERTIFIED NURSE ANESTHETIST,,M-Male,Maryland
9849,OR,CERTIFIED NURSE ANESTHETIST,,M-Male,Oregon
9850,OH,INTERNAL MEDICINE,41,F-Female,Ohio
9851,VA,FAMILY MEDICINE,45,F-Female,Virginia
9852,VA,FAMILY MEDICINE,54,F-Female,Virginia
9853,MI,EMERGENCY MEDICINE,43,F-Female,Michigan
9854,MN,CERTIFIED NURSE ANESTHETIST,46,F-Female,Minnesota
9855,CA,HOSPITALIST,44,M-Male,California
9856,HI,PEDIATRICS,46,F-Female,Hawaii
9857,MI,INTERNAL MEDICINE,47,M-Male,Michigan
9858,MI,CERTIFIED NURSE ANESTHETIST,,F-Female,Michigan
9859,ID,CARDIOVASCULAR DISEASE,46,M-Male,Idaho
9860,VA,FAMILY MEDICINE,68,M-Male,Virginia
9861,OR,PEDIATRICS,43,F-Female,Oregon
9862,WA,EMERGENCY MEDICINE,41,M-Male,Washington
9863,GA,FAMILY MEDICINE,44,F-Female,Georgia
9864,CA,INTERNAL MEDICINE,46,F-Female,California
9865,TX,HOSPITALIST,43,M-Male,Texas
9866,MI,EMERGENCY MEDICINE,43,M-Male,Michigan
9867,MN,FAMILY MEDICINE,46,F-Female,Minnesota
9868,TX,PEDIATRICS,44,F-Female,Texas
9869,TX,CLINICAL CARDIAC ELECTROPHYSIOLOGY,46,M-Male,Texas
9870,CA,HEMATOLOGY/ONCOLOGY,46,M-Male,California
9871,NY,OBSTETRICS & GYNECOLOGY,44,M-Male,New York
9872,IL,ABDOMINAL RADIOLOGY,42,M-Male,Illinois
9873,MI,EMERGENCY MEDICINE,42,F-Female,Michigan
9874,FL,INTERNAL MEDICINE,45,M-Male,Florida
9875,TN,INTERVENTIONAL CARDIOLOGY,45,M-Male,Tennessee
9876,SC,RHEUMATOLOGY,41,M-Male,South Carolina
9877,NY,EMERGENCY MEDICINE,41,M-Male,New York
9878,OH,FAMILY MEDICINE,46,F-Female,Ohio
9879,MN,INTERNAL MEDICINE,44,M-Male,Minnesota
9880,NC,CERTIFIED NURSE ANESTHETIST,,F-Female,North Carolina
9881,LA,CARDIOVASCULAR DISEASE,43,M-Male,Louisiana
9882,LA,CARDIOVASCULAR DISEASE,43,M-Male,Louisiana
9883,FL,OBSTETRICS & GYNECOLOGY,52,F-Female,Florida
9884,TN,HEMATOLOGY/ONCOLOGY,46,M-Male,Tennessee
9885,NJ,GENERAL PRACTICE,57,M-Male,New Jersey
9886,PA,OBSTETRICS & GYNECOLOGY,47,F-Female,Pennsylvania
9887,CO,EMERGENCY MEDICINE,48,F-Female,Colorado
9888,NY,PEDIATRICS,42,F-Female,New York
9889,GA,EMERGENCY MEDICINE,53,M-Male,Georgia
9890,VA,INTERNAL MEDICINE,41,M-Male,Virginia
9891,NC,DERMATOLOGY,46,M-Male,North Carolina
9892,AL,NEPHROLOGY,46,M-Male,Alabama
9893,TX,NURSE PRACTITIONER,57,F-Female,Texas
9894,NJ,INTERNAL MEDICINE,53,F-Female,New Jersey
9895,FL,PHYSICIAN ASSISTANT,50,F-Female,Florida
9896,SD,NURSE PRACTITIONER,,F-Female,South Dakota
9897,OH,EMERGENCY MEDICINE,43,M-Male,Ohio
9898,NY,EMERGENCY MEDICINE,47,M-Male,New York
9899,CA,GASTROENTEROLOGY,49,M-Male,California
9900,TX,NURSE PRACTITIONER,56,M-Male,Texas
9901,AZ,GENERAL SURGERY,47,F-Female,Arizona
9902,OH,HOSPITALIST,61,F-Female,Ohio
9903,VT,INTERNAL MEDICINE,52,M-Male,Vermont
9904,TX,CERTIFIED NURSE ANESTHETIST,53,M-Male,Texas
9905,NE,NURSE PRACTITIONER,,F-Female,Nebraska
9906,LA,FAMILY MEDICINE,49,M-Male,Louisiana
9907,TX,INTERNAL MEDICINE/PEDIATRICS,45,F-Female,Texas
9908,TX,DERMATOLOGY,47,M-Male,Texas
9909,FL,CERTIFIED NURSE ANESTHETIST,,F-Female,Florida
9910,NY,INTERNAL MEDICINE,53,F-Female,New York
9911,IL,DERMATOLOGY,42,F-Female,Illinois
9912,NY,GASTROENTEROLOGY,41,F-Female,New York
9913,FL,EMERGENCY MEDICINE,43,M-Male,Florida
9914,NC,PSYCHIATRY,43,M-Male,North Carolina
9915,MA,ORTHOPEDIC SURGERY,45,M-Male,Massachusetts
9916,FL,EMERGENCY MEDICINE,42,F-Female,Florida
9917,OR,FAMILY MEDICINE,44,F-Female,Oregon
9918,OH,PULMONARY CRITICAL CARE MEDICINE,42,F-Female,Ohio
9919,CA,CERTIFIED NURSE ANESTHETIST,53,M-Male,California
9920,KY,PHYSICIAN ASSISTANT,44,F-Female,Kentucky
9921,LA,NURSE PRACTITIONER,,F-Female,Louisiana
9922,CA,EMERGENCY MEDICINE,45,F-Female,California
9923,TX,OBSTETRICS & GYNECOLOGY,56,M-Male,Texas
9924,NC,EMERGENCY MEDICINE,47,M-Male,North Carolina
9925,DE,FAMILY MEDICINE,51,M-Male,Delaware
9926,TX,FAMILY MEDICINE,46,M-Male,Texas
9927,MN,EMERGENCY MEDICINE,43,F-Female,Minnesota
9928,TX,FAMILY MEDICINE,44,M-Male,Texas
9929,DE,EMERGENCY MEDICINE,45,F-Female,Delaware
9930,NY,INTERVENTIONAL CARDIOLOGY,42,M-Male,New York
9931,VA,NEURORADIOLOGY,43,M-Male,Virginia
9932,FL,EMERGENCY MEDICINE,42,F-Female,Florida
9933,CA,EMERGENCY MEDICINE,49,M-Male,California
9934,NY,EMERGENCY MEDICINE,47,F-Female,New York
9935,TX,OBSTETRICS & GYNECOLOGY,41,F-Female,Texas
9936,IL,EMERGENCY MEDICINE,51,F-Female,Illinois
9937,FL,PULMONARY DISEASE,45,M-Male,Florida
9938,MD,"ENDOCRINOLOGY, DIABETES & METABOLISM",45,F-Female,Maryland
9939,CO,INTERVENTIONAL CARDIOLOGY,43,M-Male,Colorado
9940,CO,CARDIOVASCULAR DISEASE,42,M-Male,Colorado
9941,FL,HOSPITALIST,45,M-Male,Florida
9942,TX,NEURORADIOLOGY,45,M-Male,Texas
9943,MN,EMERGENCY MEDICINE,46,M-Male,Minnesota
9944,CA,CARDIOVASCULAR DISEASE,46,M-Male,California
9945,TX,INTERNAL MEDICINE,50,M-Male,Texas
9946,NJ,OBSTETRICS & GYNECOLOGY,44,F-Female,New Jersey
9947,CA,CLINICAL CARDIAC ELECTROPHYSIOLOGY,48,M-Male,California
9948,TX,CERTIFIED NURSE ANESTHETIST,51,F-Female,Texas
9949,WI,EMERGENCY MEDICINE,41,M-Male,Wisconsin
9950,MN,INTERNAL MEDICINE,44,M-Male,Minnesota
9951,MS,NURSE PRACTITIONER,,M-Male,Mississippi
9952,NC,INTERVENTIONAL CARDIOLOGY,46,M-Male,North Carolina
9953,MA,GASTROENTEROLOGY,44,F-Female,Massachusetts
9954,AL,EMERGENCY MEDICINE,44,M-Male,Alabama
9955,TX,CERTIFIED NURSE ANESTHETIST,55,M-Male,Texas
9956,MD,HEMATOLOGY/ONCOLOGY,44,M-Male,Maryland
9957,IL,EMERGENCY MEDICINE,45,M-Male,Illinois
9958,TX,CERTIFIED NURSE ANESTHETIST,78,F-Female,Texas
9959,MN,CERTIFIED NURSE ANESTHETIST,50,F-Female,Minnesota
9960,OH,PSYCHIATRY,45,M-Male,Ohio
9961,IN,CHILD NEUROLOGY,42,F-Female,Indiana
9962,AZ,PEDIATRICS/EMERGENCY MEDICINE,42,M-Male,Arizona
9963,NV,INTERNAL MEDICINE,46,M-Male,Nevada
9964,MI,CERTIFIED NURSE ANESTHETIST,,F-Female,Michigan
9965,TN,PHYSICIAN ASSISTANT,46,F-Female,Tennessee
9966,TX,FAMILY MEDICINE,46,M-Male,Texas
9967,NC,CERTIFIED NURSE ANESTHETIST,,M-Male,North Carolina
